,Product_id,Selling_Price
158,SHOE2K68QHZ3DWZF,3891.8030825212777
159,DREE9YJHZZHWHAU7,4066.053463890169
160,NKCEACYSHS4MGKGY,13037.95679928
161,CAGECT64KH6CZVMR,14158.006864920011
162,WATD9H76RG5FQT5Y,14343.137290800008
163,NKCE5UY97ACC9QAZ,495.7776355378196
164,LJGEG6UPBW8GKPRD,4612.533852570031
165,PBXEBFGFRM5797BZ,4512.144718290662
166,RNGEAY8GRWYMYSAK,5116.849231388335
167,SHOEF9G8WTWGAAFB,3746.053417389993
168,PBXE5ZJZSAC73ZED,8626.037469464973
169,NKCEYYX9HJWJXAA8,3485.8240013351196
170,CAGDTFSHTF6TRBFZ,4479.597867926889
171,PBXE6E6YDZDNVKQH,718.3398487399994
172,TROEGNQDQNGN99PJ,4448.455875057432
173,CRTECN2QXC68CTUM,6539.54631702753
174,CRTECN2QZNXTGGXG,5330.854182735508
175,VANE4VND2XHZRCNT,939.089108993979
176,NKCE8SESMHF2VSRM,3847.5416093810964
177,SHOEBYY4ZDWGQGEW,7752.533265873671
178,NKCEB7935AJSADGR,3834.0852459067523
179,SHIEBAXYS3FUTX8Z,6542.743258999215
180,NKCE2YCPKAPWDH8C,2901.298421183806
181,FABE92NVHZHSFHGT,3352.332569399067
182,SHIE93YGTRAV6XTW,5683.788375648824
183,CSOEGTPR39XZHZJY,4677.269964331049
184,WATE5HFYHPFHRCHY,5093.732630541427
185,BRAEBHCHY6VVRNRQ,1832.4305973281662
186,NKCE5QPMUZRQFDAZ,1901.9328200243087
187,NKCE9ABEE5HDWZSM,5943.771558648007
188,SHOEJCZ28JFRY9RR,5961.412164515047
189,PSLEAVTQQXEXZYYZ,4768.689285998711
190,SHOE66V8UMNGZKYM,949.581969158595
191,SHIE5HBGWKWJWFRA,3735.9167936620793
192,TOPE4HXDZHPR9K2C,1706.3670532835577
193,BRAEBCTWGWYRWXHC,4800.968143566341
194,TOPE6ZCJBVZY3HBH,4706.744099188889
195,CRNEG7BKMFFYHQ8Z,4801.087098458953
196,SHOE7DJBEPYGQPHF,3723.3757692045706
197,ACCEHY86UG6B63AZ,4743.215901941395
198,BLBEJR23J2CTPFAU,6174.353271349462
199,ACCEEV5V5VD5DR9C,813.998068879112
200,UMBEJZFHE285UEV2,6011.666828885719
201,SHOEBN3FFYG75P3D,3120.261842983818
202,NKCEFGFURYNWH2DR,3958.9802149103903
203,ETHEJG7NW4M4AFCZ,6878.986707287205
204,SWSE9UH4KXCHZHRJ,3555.186596709378
205,CRTECN2QZ7XUGBR6,4223.85401532644
206,BRAEDNX2NHZX5PKN,9588.935615351378
207,BRAE73KFJGNSP2NP,2048.241827863657
208,MAHEDFPZVKF79JVQ,3996.578249697866
209,NKCECRQY6MGHBPQ3,8854.944959891647
210,CRTECN2QYYWUXHRP,3201.1289587076653
211,CPCEKY4TKBYFE7PH,5691.675608305155
212,TOPEA8HNSZB8VGUR,2374.83516918317
213,TOPECJZ4ZDXQZB4A,5335.844737156598
214,SHIE92XGJHG4HH5E,6204.725683260241
215,CRTECN2QVSZXUG7X,3880.90545481142
216,BRAEBBYRUSRHZD34,7556.307118475258
217,IFPEE76BG92E5SVS,5785.835383438972
218,CAGEBZ7UGCZZHVTE,215.492596600125
219,CAGE3GFTPMNXPZAG,810.8405079003741
220,SWTEDX3KRCTNHUGY,5840.0351182891145
221,BBAEFKXVXVM8SYZW,7381.894745982227
222,PENEGZ6RHFWHX7JX,1503.025165091268
223,ETHEGFZFQT7ZCH3U,3087.5261402145634
224,TOPEE2FFAXQGSUZH,5350.789307218269
225,CRTECN2QWAGCHYGC,3891.503682641873
226,SNDEJGWQSWNHXXA3,11773.476218567113
227,BHGEGTAVKNNCPUGG,13538.713568679994
228,BBAEGNUNHHZEYSPD,483.3105745169747
229,NKCEANMPZYMHYEA3,430.5323561115588
230,RNGE88Q9FH632SHU,1165.6944329311536
231,SNDE7PY9TG8P7YYR,825.9719336647363
232,SNDEHZQ7YZAHAZYP,4754.557213780536
233,CRTECN2RDAKXQHYH,3587.17771688523
234,SNDEAVZ4MSGYFBUD,1580.6572180169996
235,RTRDWBPC23ZAYMSE,10382.401917561177
236,PCSDYQEW5ZMFBVFQ,11215.238938115455
237,DREECZJBH8KGCZHT,8455.748873297167
238,CAGED654SQMMADH7,2046.269139818638
239,MFLEYGFH8PFBVRDG,5058.30846026311
240,SHIEBWNUURZ8BWDZ,4189.21331288023
241,BRAECTFYXKNAVFAN,5796.337765090671
242,BRAECBVGHCB2FN49,4785.392433069974
243,SHOEHX7CGSEMUENU,2648.7772545179723
244,CRTEB774NHSDW3DV,2318.971113940697
245,VLBEGZ7SZFZBUGBZ,6049.627361625674
246,BRAEGJFXGYFPGHYG,4775.048488181029
247,ACCEGKG4S4B7QGGT,1919.949422029826
248,BBAECKHYXGE3VJXB,1679.6431288848696
249,BBAEDVYSEN75YZZ7,6559.7535629843305
250,RTRDYZCGGJFBU6XM,3329.1091256084915
251,CAGEBTJBB5X8GCF8,847.627148803031
252,HLUEJQ3UVGNXSPZG,7823.096908182927
253,NKCE8RB5WSWKJPFR,4036.4831585630645
254,BRAEDFYYKNGBGPF3,6659.303473369544
255,SHIE2CAJP6XBWPU2,3800.5795761523505
256,SHOE2GUJW6XNFG3W,759.4786843177134
257,TWCEJFXHGDSG5XZV,6706.883639000468
258,NKCE9Z2JYUYZ2JZ3,10398.305097966666
259,WATE54YZWYXR6Z7J,2424.4564583534966
260,SWTEEYFFFRWGKZR5,5638.690626656384
261,NKCE6NHRGQJHWFDK,4897.007975831462
262,NKCEYM3B6ZP3YSQQ,3679.996152461725
263,PAEE8AHWJWMDAXZU,7790.52602467167
264,RTRDZK8XCUEKZDFZ,598.2983916736605
265,TOPEHZMHJHEMRDHY,3065.982959046357
266,NKCE9AZMPE3PJPEW,620.2257056639994
267,BRAEAR7WUYD3CZAT,2264.1879195375354
268,BRAEG7AYZAQBS3EH,6278.052789974472
269,BRAEDQEEYYH4WRQK,4653.336895492095
270,BRAE4F8NCQJFTGEZ,5726.746606626336
271,MUGEACY87HUCUYCD,3711.173941559726
272,BOTEDSEN9ZSFUUAQ,923.2022127279644
273,WATE3GEYE8JQT7WM,5709.019987366978
274,TOPEB96CYHMPMDKH,2641.4058472427278
275,NKCE5QGT7GFDSUZK,1888.6994856776562
276,VESEGZRVWZEYTVMG,6841.783888930367
277,SCHE4YSTHJSYEJHJ,3022.7282501852274
278,KLSEGT5ZUGR9FQXE,6325.732974544961
279,NKCE79CGHYMSS7GH,3109.331321107498
280,JEAE8CZGJ8PGGHRQ,810.5062944742067
281,SHOEC8QGWFF2VXAN,2983.9775978916546
282,SHIE6G75RNDQSGUQ,2021.1639922802765
283,SHODZ5YHTEHZTR3V,4168.5792252119445
284,ACCEKFVVZJMTYWPK,3798.810277145081
285,DRPEHGFFGQTXK3E3,2927.4638633680997
286,CRGE4XJBHZGHJYGU,7069.358328462595
287,NKCE9Q93F3HJYGZT,585.3621361264999
288,SNDEGJFV5J8CTGJV,8312.387476197919
289,SUDEHYGUMT6UGYAR,3395.240174464515
290,RNGE7M92HQECSUYG,6507.90863889015
291,TOPE7ZHYDE2MKNHF,4099.835977789667
292,NKCEBHGBEABMWDKA,5444.324205595874
293,PACE7ZNHBP4FASAQ,2723.409180860122
294,NKCE7A3XXTTBHHC6,3889.479339330848
295,WCKE2TFYTHBHTP5B,5193.112068432807
296,BRAEDTPDZSCRZCYG,5553.981784833616
297,SHOEBKEYSKS87GKG,3593.8723196801557
298,CAGDUGFYGG2KWWK7,10478.795516967984
299,SHODZDAE6FKCC8AH,569.7233188099331
300,SGLEGBV5STVHGKTD,5695.5825340682895
301,RTREBVK9HX8XJH2T,344.50963976425476
302,PCSEAKVBGC7CJQZT,10563.148846635706
303,MATEB88T7MVJGSG5,5613.987437280201
304,WATDJYPXKHPPNGQK,7684.951990576329
305,BRAE8QNFFGWGG5MY,1922.0765704809053
306,NKCDWBPZZSYWKHE9,1961.477222320391
307,USGEJPQHT8YPZ7D8,3172.2428160402224
308,NKCEFKBYHXQ8VVF8,452.35686362441976
309,SHOE4JCEZDRSHC4S,3243.031926061162
310,ACCE9E2RT56M3GSU,4473.580251970113
311,CRTECN2QXQGJ7JZD,3772.80815060215
312,TOPEBS26V3JRYSF3,741.3713172400072
313,NKCECZNMRRVZ9YWF,278.07641658750003
314,CAGE75QCGVXYV78T,3018.9407809002296
315,WATDG9F74GYWEH4U,1832.9325136514994
316,BRAE3WVQPYSZ54FF,6749.13432334137
317,SWSEBHCP9JC4GQKT,4525.330462075858
318,MUGEBJ7XAFVH25VD,2135.2508792717917
319,LJGEATZRDCFAJGYZ,5774.3301129487345
320,BRAEBXRB8GFZ6HM6,4329.074422267246
321,RNGEDAPFZWSSMHYW,1182.9107899712496
322,DREEHFABXP5AUZA8,5188.824283398595
323,RTRDFFYGJ4GNRSHQ,9679.548271240617
324,CBREFYM9TSSUHJSQ,2813.5595601680106
325,PBXE6EF4PSJX9WXH,3797.5116306442374
326,CRTEHSS9UZJZYMZD,427.9363246721558
327,DRPEHYHG9YYHD2HH,4448.0988517653
328,CAGE9AGR4VWWTDY4,7734.719439384744
329,AVCEJCJQWBYMNPGU,2093.2915638562376
330,BRAE7T3WADAJU4ZS,2056.746939191142
331,TPYEGGUFSKXJFYY5,7036.276255265948
332,SUDEHYGU4GE9UCXJ,5681.08814495667
333,FABEB2TXH4MGQC2H,4939.536771361951
334,NKCE9G2BZAGKXPGY,4469.287570563994
335,TOPE8H5DJWGAY2CD,9436.801854563704
336,BBAEGGF3HF3ZPBVG,1627.7022178974764
337,ACCEC87TREZYJJPE,6579.463332730055
338,DRPEHYHMEZHDYRK5,3742.142169564641
339,NKCE5VAAPVP5DGMZ,516.1659828922466
340,NKCEBZN92EJ7PDFH,3212.737670403638
341,ACCDXFPYT58AGGAF,7059.438171238047
342,MUGEGZUHX744RFEN,5525.001489048669
343,RNGE8Z3KSHGCMSCP,3141.154190858195
344,SHIEYZ3F3QWMYNEC,3232.158896539096
345,SHOEJCZ2JNGJSPEJ,7278.4817538625
346,CRTEB774RSGGQZ9U,3407.674423081726
347,BRAE8AJZW5QBNWAZ,2255.161198299549
348,CRTECN2QZ8CWZEFZ,5713.851624439982
349,SHIE9FMZAH4U4H6Z,434.23537009467225
350,CAGE68FFYRMDRF3X,8950.765648890729
351,NKCE3GNVPGUYY8AZ,3263.2288465162565
352,PCSE4ZQ8TRUZDMEU,1247.0821399633328
353,PACEC89YGNYZCMC4,758.5893510233333
354,NKCE9YX24KHRDNHG,2945.1484907368863
355,FABE88MGUBPCQWR8,2494.2423634560155
356,ACCEH74HAGTY6W8P,866.2848938596984
357,NKCECGVARVRMARSS,6544.241941130944
358,CRTECN2QZXFVEPGG,4206.75382183437
359,NKCEC8AZQUFGUXGH,2136.6369015119963
360,SHOED6C5ZGCBKTP2,2734.04036168725
361,RTRD7HN3BBE7G9YT,3555.072210509642
362,ACCEA8JPDNTF7NZN,1699.580550125998
363,NKCEBHGBAFBCXXYC,987.0395054092661
364,PCSEC86VGEWVKHWZ,13862.153044360002
365,SHOE3URGYEVZ55GD,3004.1891636145774
366,NKCE9PFFQHU7GTU7,9492.183249277758
367,CRTECN2RCH9CG4SA,5808.878951359658
368,TSHEHU5RWUGEAJFE,5412.361223800333
369,PBXE92G5YEA7JAHZ,5102.716581429358
370,ACCE8XUCYRB9ATHZ,4284.833259686977
371,CRTECN2QWEDYMDNQ,638.3045620524997
372,PTPEYCF7GZU2T54E,2269.19340390944
373,SHOEC9FZ3BAF7ASF,4175.6071807877215
374,CAGE7DSFQGVEGHC8,6183.56901221756
375,SHODUMFYWTPDYNX6,5184.629053252413
376,ACCE6P3BBZD72UJ6,760.1011665024995
377,NKCEFG3CHGEHMRTD,3117.5441643643203
378,RNGEDAKBYYVCFWZP,7573.896048112212
379,TROEGZ65YHBQKG9T,5755.760980871667
380,BRAEDSKCXVNYXGA6,1546.0834524155
381,NKCE9ZVGMHZVTF2D,4638.955866538484
382,WATDUKHHH4SQXDAK,5302.732589942528
383,CAGE745BJ67RZCRR,2384.012741255588
384,PCSEAKVBNSFWGBGE,1236.4588299329994
385,TSHEHV9TPRUBUENE,4351.710146313422
386,SHOEY8RMVZV3UY3A,3885.6205550515197
387,TOPEGWUTW6GWYSBE,2244.12734631397
388,ACCDQDYBYVQZNHCH,8741.18968725118
389,MUGEBFGF6MDQGHBG,3962.648036469753
390,CAGE6HHHUHFQSAPW,486.186384132775
391,RNGE7GVYAP66GRDD,4197.135109231877
392,PBXE5SUCYEBBSFXJ,10547.729138310067
393,BRAEBBMQZBZHCFAJ,4481.114060904467
394,BRAEAC839PBQV9KF,1119.4009654715728
395,BRAEAW9HT2EUZD3X,2108.2045244501032
396,SHIE2QTSMSXF9QAH,4117.765121800918
397,RTRD6FYYWFHEYJYE,5634.17895955701
398,CAGEFPY9ZSFFNVAW,9913.02366173144
399,ACCEGKTSGJEEVTZ4,1024.9238552429458
400,AIREDJCGZN2HKZHJ,3244.8743489727653
401,BRAEA5MZ8VZHNGGH,7644.612730103595
402,CRTECN2QX53WHTKZ,2770.064448781413
403,JWSEBCY4HDWGJZBT,1473.6928637629999
404,BRAEB2ZTVYY3UKWA,1887.4396232025108
405,WATDZMBRPYAYTP4G,7257.329353357668
406,TOPE7WAUFEYYDXKG,9910.372481535705
407,TSHE4DTF53HPYMU4,4184.007394041883
408,BLAEE3YXZGWWT8UD,6394.346477214358
409,RNGE7M925YCWZZRR,6752.5731934958985
410,BKPEGXWHXG4GZWET,1429.656888949328
411,RTRE8GJUFNETVUMZ,5273.240603156072
412,SWTECXPHFVTHWJF7,10960.185069675992
413,SHIECKYBNNY2BNZD,4274.034122802583
414,WATE7GP3JZMFEGZG,10870.677657403992
415,CAGE68FFHZRTSZS5,4123.137385531333
416,ACCEGYP2TMX2NUPH,5728.641847078288
417,NKCE9YFBBNJ82UVB,4074.5835085383155
418,HMBDRUCNJSJQRRGC,6681.82796531328
419,CAGE3GFTQ3UHZ4TC,875.9962748553546
420,NKCDTAXF2EYZ7MP8,2905.862529397369
421,LJGEYSUNTPQZG4ZG,988.2356553099007
422,TOPEGF4KEGGVMSXX,5369.08275971271
423,TSHECQKNFFER2ERM,3829.4975538212075
424,PBXE9YWGTS7NGYKT,2119.3873191766875
425,WATDZ5HGXEYDHBWD,12732.220745685992
426,PRCDVFAFM2FPJBMZ,1695.2284435220454
427,PTPE2F33QGYXMHGW,3960.2215212603896
428,KRTEJCZ4M7FD3NJS,2667.6297468682474
429,NKCEAPCYFBP4UJ3V,3111.1296384837624
430,CAGEBTJBRFGAUQQB,5166.925662896073
431,MUGEAGGKZFYBUMP9,2619.7824045534053
432,ACCEAZCVGGGWZGKU,745.084928897809
433,CRTECN2QVV7UJQNH,4887.579631864591
434,NKCDXEGWS7VWXSEJ,2935.799485933963
435,NKCDY44FMPNQHFFN,1378.8025112075004
436,NKCE8JXS2AAKUGGD,3725.6184413902547
437,RNGE88FRWWZECGGM,6833.90226246162
438,BRAE7GU9K3E2PWGC,364.7695901358241
439,VASEHU9W3N9RDPGZ,7351.57429106275
440,PCSEC86VSX45XVZS,12761.304025650003
441,NKCE49ATF8BFHDVP,1568.5317684785
442,KTAEHETVCXXZRXGK,10379.068220655246
443,KTAEHE9HAED4VUQB,5463.709700092478
444,PACE472CMNPGQY2W,2773.258255682633
445,NKCEAPCYFTHYVARD,531.6806715874994
446,SHODPH4GZWVXE5RB,960.7608156118134
447,BRAEB3KBY393GUHA,10432.093097824167
448,BRAEB2S8RZZRXMT3,2288.353995329342
449,PCSEAH5WWRYGEVGZ,7382.821114256663
450,NKCEAVZ3C9CRDB6Z,347.1700700938301
451,RTRDZTF9URF2UFPF,9319.879045699254
452,CAGE6HYJDNZJVADS,4523.3419659641795
453,SWSEBHCPZGHMBKJY,3706.7173452493043
454,ACCDQGVSDZ92ZWGW,2970.605642371867
455,NKCE4CSZUZWHUTFS,422.85122350812077
456,ACCEGKFHRFGN6XZB,852.4509871577604
457,BRAECGQ4GW73HJFV,992.0876802332351
458,CRTECN2QXZ9ETCGB,3611.184829755613
459,MUGE6A5HZUJ924WH,2502.0750618795414
460,BRAEE6YMK83RB9MZ,882.5873894293571
461,TMLED6G5MJQGNZHS,4600.696225832045
462,NKCEFGFUZURHNH6R,3002.873966890533
463,NKCE7ZPRQX9SBZXN,2383.968757806439
464,VANE3KUFUXF2CVHU,5325.028450240715
465,NKCED6EYN4ZPK9AA,8167.838695577838
466,RNGEDF5HDGKZGA3T,1235.7491084471296
467,ACCEAZCVVFPBJAGB,1168.1209854982496
468,PBXEDCSE8CHTATYY,4365.494632415377
469,TOPEFYB6HRPPCD8R,6845.264946123513
470,RTRDTSBQW94HJ8VT,175.19873767650003
471,NKCEYGTGJ65HSJ9Y,2226.6377726507963
472,NKCEFFFPGEJSTBJP,453.0352829908464
473,NKCDYASFYGXZESTM,3295.4349242010994
474,NKCE6SR4H3EHXWNA,3795.252067456625
475,AUDCY8T7KPEG3ZZF,6063.409460390319
476,NKCDWBPZCHZEYT7S,3697.054387406652
477,NKCDYARBFFBQYKFH,3688.3516668563125
478,TOPEBZYTWUYMJXSG,5074.214116228172
479,DRPEG3ZH7GJFFZDM,6149.542395941
480,SNDE6KNAQN3GFRQG,7521.324058976044
481,WFCEHYZMGJQWVVZU,5653.41447900697
482,ACCEGZ6BRBTGQWZY,4016.030698309393
483,CRTECN2QXH4N9WZS,2778.834895163889
484,PTPDZYCEDURXTYRF,2058.310731126896
485,ARPEEMC95HMYAJNH,5426.025568990565
486,SFFEGKYYDWTZTEQC,4286.3293329459
487,PCSEC86VCFQYV6QG,6375.428963816749
488,BCHEHYMBZQ8ABUUY,1643.5275421004999
489,RNGE87FCQJ9GRKWZ,5011.1409480046
490,NKCE5ZHWX6Z8PBFH,2104.8340614968693
491,BRFEJYHNGYSX9T9D,3060.5458971393
492,TOPE7ZHYQFFHPCBX,4568.764181621423
493,CAGED6YFBH8NZQM8,724.0858345749375
494,STREDF58JH3GQZF9,2683.546502341475
495,BRAEA5MZDQKHUQCT,3366.665584074136
496,MUGEBFGF6ZUHKH4C,625.1958441088569
497,CRTECYY4GFDJFKBD,4872.916979907383
498,WATDZRZGZAM7HDGV,6616.332250839996
499,CRTEHSSCVTZ3DB72,1074.5975166194999
500,NKCDXZGUZKNYVXG9,11708.758249845063
501,TOPEBN6MZNGGZEMY,10785.158144919993
502,MUGEACY8VQRMM4FX,2377.5538524851263
503,NKCE5UY9HQTQ8TBG,7655.512835921559
504,SCHE4ZYTVE8DY5PP,3458.1014792050096
505,RNGE9GWPJH9MMNWX,5757.558444646698
506,CAGE8FG3CYVFG2GM,2754.265699077473
507,SHIEHXZMQPC4GT6F,937.5009363150315
508,ACBEHDU9Z9DGZP9Z,5543.471010923886
509,BRAE6KWFPZWJ2FHH,2058.7795390588717
510,TSHE8CAWEGE3CUPM,3680.633853053471
511,SHIE9J6PFGP9DZAH,4134.490847671291
512,CAGEYFZWNCKDDXXQ,1248.5368435796297
513,JCKEEABZDWF9VU7N,7095.239772061062
514,SOPEJ7SCRS3SKFGP,4221.514016889617
515,WATE9MVXHMTCFZSP,724.3727520269981
516,CRTECN2QXMXFUYRD,1466.1213756506668
